id,label,acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
GSM890270,control,9.632477934,8.812293659,9.205230121,7.611985553,7.518662567,8.541603247,8.161426318,10.47097941,8.513118571,9.044495399,8.110850579,9.267570152,8.016740456,8.314921741,7.985260792,9.097424266,7.458822729,9.414436712,9.182462586,9.165637005,7.825126501,8.909311011,6.954407724,9.276254062,6.656076035,7.961027704,9.486954796,9.536571163,8.003031937,8.293259062,6.052856148,8.739596887,8.420780072
GSM890275,control,9.18100244,8.409958788,8.98081379,7.777600095,7.212758033,8.489776959,7.93278613,9.708611141,8.748545394,8.651069319,8.088542289,8.509158808,7.893642745,8.013942663,8.017820493,9.081267212,8.258514238,9.164931151,9.310101056,8.904115207,7.422252609,8.336148724,6.546212544,9.309303446,6.452100977,7.822095747,9.728691624,9.340307876,7.812689978,7.804369678,6.454442261,8.451339987,7.979733014
GSM890163,control,8.617784979,8.534573331,9.18100244,7.658745358,7.229565428,7.299779732,7.810574483,9.708611141,8.960990521,8.797259902,8.123512668,8.53413552,7.960644492,7.776743646,8.174277533,8.75969563,8.301782266,8.910722842,9.244185848,8.536969213,7.551384918,8.497619732,6.686258738,9.324198289,6.616999277,7.467989675,9.23458199,9.229676175,7.678408777,11.24566977,5.960306758,7.177186829,7.984200102
GSM890225,control,9.287554499,8.39912592,9.060547365,7.447376665,7.337114208,7.703671433,8.10847843,9.613727875,8.930302958,8.711635356,7.978110286,8.54107375,7.556004381,7.914393365,7.666975211,8.806960358,8.428700644,8.817094281,9.049912504,8.690396417,7.455873166,8.45435551,6.608805439,9.106835719,6.759170512,7.272039829,8.852820387,9.137799202,7.933071183,9.251318866,5.955143961,7.692721515,8.121362808
GSM890228,control,9.477937708,8.420780072,9.32326433,7.716164201,7.094695103,9.049301363,7.975887765,9.775966237,8.674728995,8.887383498,8.0071502,8.769158773,7.669493594,8.153966217,7.804925935,8.413005546,8.436059566,9.273119858,9.736404763,8.788177608,7.569718437,8.441346848,6.338642031,9.4187442,6.708899284,7.849889591,9.725405608,9.573410964,7.986634194,7.875692674,6.261743154,9.007260931,7.877788762
GSM890173,control,9.293884208,8.564892089,9.548785561,7.725686837,6.992747279,8.52347964,8.707597422,10.12583837,8.677962283,8.753936573,8.76029026,8.097732923,7.486778625,8.925845243,7.743652638,8.670329741,7.6519742,9.105388798,8.381669506,8.865662112,8.489278557,8.967987881,6.676289036,9.186330061,6.767079912,8.294532633,9.409276415,9.09099397,7.673167563,7.119541492,6.397356174,8.125049072,8.047131877
GSM890217,control,8.944721439,8.2435761930000009,9.599347646,7.595732485,7.094695103,7.988709163,7.883574296,10.10006026,8.396217775,8.976772093,8.230186462,8.72081057,7.698332046,8.531502593,7.796979168,9.132028695,7.773316402,9.287554499,8.946103481,9.289831352,8.348710177,9.056875318,6.444615166,8.908721124,6.58914389,8.141280839,9.435782453,9.554257457,7.534430951,8.687524131,6.155045191,8.134341162,8.511066134
GSM890219,control,10.46644261,8.617277754,9.356153565,7.572315241,7.384540827,8.067773276,8.292396066,9.574382836,8.336570586,8.965203177,8.171463413,8.658279258,7.703953817,8.54410783,7.638170756,9.305992647,7.859796605,9.068444982,9.787159745,8.824455702,7.208605536,8.3607768,6.921342776,9.127539721,6.531010321,7.823908657,10.15571459,9.621586809,8.048238057,8.885529277,6.18823918,9.759410329,7.779948682
GSM890129,control,10.06510562,8.854763281,10.10855118,7.657175626,7.769733662,9.450919635,8.272329381,10.11791936,9.370370909,9.127539721,7.990364689,8.057055793,8.098815135,7.987676018,8.310475975,8.172716257,8.338841598,9.369612961,8.912623008,9.041703431,8.538461024,8.886255368,6.672138715,9.664588989,6.475750614,7.520922431,7.796717331,9.723317423,8.083055649,8.482447442,7.26752493,9.356153565,8.51163436
GSM890156,control,10.19623539,8.518091107,9.830929205,7.64075242,7.194568938,8.085897901,8.282283908,9.724366263,9.204422259,9.069934983,8.359918451,7.804369678,7.911118445,8.222229107,8.165407488,8.644051525,8.187389494,9.182462586,9.155138906,8.699610103,7.318191717,8.412108103,6.4444812,9.563736596,6.5017874430000004,7.351064129,8.729876543,9.474436405,7.673964008,7.406997762,6.949260256,7.372558424,8.231518509
GSM890211,control,9.266026403,8.563929394,9.485099283,7.187759694,6.904920813,7.928758818,8.377612913,9.646406775,8.72140608,8.648386846,7.843810239,8.449452248,7.971983801,7.986972254,8.54107375,8.944721439,8.489278557,8.755745087,8.984658623,9.109113946,7.515262118,8.518533907,6.708756517,9.280393766,6.648121815,7.538125724,8.897169194,8.930963956,7.653290926,7.619523189,5.895391023,7.86326284,7.767128042
GSM890221,control,10.00699996,8.25981408,9.180274122,7.52932224,7.173877297,7.960324641,8.206218508,9.414436712,8.497619732,8.828807972,8.302223484,8.479530111,7.722859671,8.339299109,7.893327873,9.324198289,8.056343159,8.790677451,9.875266489,8.677962283,7.045746371,8.365199567,6.70780445,9.338741831,6.556174816,7.944729894,10.26738791,9.645377442,8.061421195,8.964525727,6.497763682,7.919780188,7.777600095
GSM890166,control,10.02489268,8.243197608,9.714709775,7.500005563,7.335783162,9.353445592,8.093344792,10.10407138,9.160467168,8.946724508,7.902261153,8.675819744,7.428579972,7.993784751,8.175845058,8.219806827,8.069655422,9.474436405,8.868753353,9.190221865,8.196196716,8.525974853,6.899838025,9.392091943,6.810913903,7.505816854,7.752945586,9.416161893,8.052823894,9.089443158,6.515307873,10.33506836,8.640741402
GSM890191,control,10.29588486,8.77092975,9.763788928,7.628654926,7.797815663,9.066949426,8.465962232,10.32628508,8.810510626,9.40597102,8.246902338,8.639642807,8.083374503,8.253627342,8.163025193,9.346010678,8.089605796,9.386334028,9.215159257,9.338741831,7.596213966,9.057712124,6.979844756,9.53566655,6.496056359,7.569718437,9.590827162,9.624603928,8.037843788,8.355854786,7.897158529,10.1433385,8.32875315
GSM890236,control,10.40486142,8.250668805,9.537355419,7.472848247,7.323133855,8.126498891,7.93772412,9.40597102,8.558310156,8.914600991,8.009180977,8.529993567,7.573109598,8.657780194,7.871065298,8.334913554,8.289559714,9.137799202,10.09350274,8.68292502,7.15285292,8.229281749,6.726590254,9.275550624,6.616497997,7.662480823,9.336280083,9.441924093,7.948026863,8.229724025,6.148840306,8.837394797,7.759406692
GSM890128,control,9.012279708,8.70536613,9.485099283,7.447151499,6.599242863,7.418466121,8.260024957,9.892596049,9.463530458,8.750369712,8.529275804,7.579497916,7.84096243,8.374308478,7.462132558,8.260024957,8.265832739,8.458502,8.536072666,8.953210903,7.921183318,8.776432685,6.862825151,9.549718294,6.276320086,7.791145356,8.322505316,9.267570152,7.366915815,7.802904621,5.798429792,7.40153912,8.294966185
GSM890240,control,9.103853282,7.919465719,9.232112798,7.484664738,7.66721019,8.308783433,7.838360623,9.9295021,8.516091519,8.970658026,7.77178652,8.77092975,7.798969648,8.211963748,7.504045039,8.557307242,7.908665466,9.288274566,8.963862525,9.34197789,8.074072975,8.213233118,6.632081343,9.438448048,6.805566145,7.785256345,8.924526612,9.012279708,7.513385796,9.175541227,6.019161253,7.759406692,8.328341937
GSM890304,control,9.524118712,8.432440715,9.213713176,7.712673481,6.917767208,7.779948682,7.816309945,10.21312911,8.934908335,8.563929394,8.415840647,8.199029928,7.727090909,8.566377725,7.584138029,8.434667881,8.080450645,8.978811196,9.324922419,8.994351878,7.85726357,9.032459602,6.671338351,9.272317975,6.376812763,7.951405494,9.654200165,9.379771301,7.646518153,7.544309625,5.89993728,8.27682996,7.825754794
GSM890254,control,8.888024718,8.543168614,9.287554499,7.670016078,7.248535303,7.383934778,8.027378161,9.641994198,8.810510626,8.711061276,7.986280572,8.504442233,7.876871164,7.887424669,7.988029578,8.620389298,8.40495145,8.998474208,9.478796647,8.798505362,7.49010915,8.182833682,6.545859648,9.357844049,6.59844143,7.425150661,9.253662139,9.490611909,7.365005794,8.715179967,6.250910109,7.809318824,8.119200055
GSM890155,control,10.05371077,8.821875621,9.914221181,7.999490378,7.581443688,9.422531947,8.425488384,10.08035461,9.138519405,9.27698941,8.239155727,8.435123096,8.152797804,8.302223484,8.048238057,8.547305444,8.649460505,9.490611909,8.85154082,9.328247918,8.995714865,8.695488704,6.810738871,9.781610909,6.325171637,7.515957311,9.003772138,10.09350274,7.89109454,8.308346521,7.906402444,8.970658026,8.519003012
GSM890286,control,9.859766412,8.513118571,8.994351878,7.68472309,7.054812092,8.372258846,7.995717505,9.750345833,8.403590843,8.413975606,8.094427764,8.496654231,7.851422013,8.5405678,8.234732826,8.858310162,8.083374503,8.841981227,9.477043604,8.988751649,7.454010013,8.10293684,6.714619553,9.264235988,6.427238136,8.029449199,10.03631426,9.268391361,7.977524224,7.872607402,6.343731031,8.341463784,7.81924095
GSM890192,control,9.66997667,8.614553703,9.933096397,7.62510865,7.195601471,8.895909123,8.486924305,9.730858915,9.094604507,8.957647018,8.355363669,8.518091107,8.203321913,7.648273023,8.124614969,9.155912982,8.518533907,8.414505124,9.142193558,9.087990602,7.503160059,8.617277754,7.184566697,9.573410964,6.690938101,7.647520693,9.253662139,9.4187442,7.886757721,6.78416877,6.440791619,8.420297838,8.071475973
GSM890251,control,8.662098605,8.215749183,8.960990521,7.70586859,7.01643481,7.250655363,8.051337913,9.458889584,8.228851591,8.32875315,8.170729509,8.327498383,7.560867031,8.347824977,7.617226983,9.337906625,8.240377004,9.219697679,9.322462033,8.889990994,7.698332046,8.444121399,6.453547628,8.908098199,6.681810388,7.6853026,9.901553216,9.416961419,7.546199423,7.555763759,5.896563968,7.959966403,7.473551026
GSM890169,control,9.288274566,8.18664595,9.377239464,7.626873619,6.808259758,7.407600748,7.884215869,10.2801011,8.199392527,8.893172488,8.11806179,8.554776066,7.673439565,8.642405699,6.977293874,9.135552228,7.285011736,9.442803467,8.72747666,9.0706334,7.411295849,9.279620872,6.880549884,9.443545158,6.581653988,7.99001672,8.645111453,9.441169418,7.69246078,7.384540827,6.298195777,8.428700644,8.355363669
GSM890137,control,9.566488202,8.87742894,9.650275004,7.612501875,7.330292982,8.56952074,8.113187873,9.981185935,8.732766998,8.921915205,8.049554552,8.501571525,7.828166108,8.05245136,7.992070297,8.853502855,8.209894003,9.094604507,9.03811318,9.144621126,7.913468714,8.353215214,6.916948747,9.292282221,6.501331562,7.477901552,9.243418542,9.53566655,7.627867102,8.41537358,7.176297788,9.52316236,8.110850579
GSM890184,control,8.820659702,8.222625627,9.168020168,7.760536501,7.261519541,8.784428098,7.665336012,9.995963848,8.58826844,8.715719599,7.854416913,9.338741831,7.895566551,7.724232707,7.983175514,8.855367162,8.022848544,9.504239895,8.744321149,9.093857592,7.835615409,8.340688083,6.579086916,9.196191107,6.473893129,7.727942946,8.72081057,9.255264439,7.458194976,8.263881884,6.744985064,8.812813489,8.570463021
GSM890274,control,12.34419261,8.508221574,9.575298515,7.377891292,7.591648638,10.02227993,7.926235184,10.24028864,8.533646153,8.532096249,8.074821013,9.164931151,7.586344189,8.567405386,9.074140807,9.327337874,7.943694425,9.295545137,9.671066791,9.22118492,7.75156023,8.733369195,6.776475022,9.179494886,6.553861419,7.738566477,9.321579249,9.644170473,8.123512668,9.007967332,6.664538091,10.53648915,8.357626355
GSM890216,control,9.308500174,8.686995959,9.414436712,7.512691173,7.320102453,7.591411821,8.70421619,9.967553963,8.909311011,8.750918107,8.461223916,8.31136169,7.524000022,8.721925675,7.73131605,9.232112798,7.963404315,8.644051525,8.895909123,9.049301363,8.612956452,8.943310289,6.824601588,8.878000508,6.469052112,8.115840071,9.685580294,9.209151639,7.838991293,9.581950052,6.178069458,8.135442824,8.124614969
GSM890194,control,8.611344085,8.681791628,9.407558467,7.567482766,7.30481024,7.543363092,8.344687284,9.382355028,8.829898854,8.811090519,8.182833682,8.428700644,7.917929505,7.611985553,8.754500704,8.782702446,8.544563533,8.558799181,9.505181562,8.79603918,7.523500494,8.205779308,6.729603477,9.33465456,6.609802393,7.076963297,9.568346757,9.312575953,7.528220616,8.394765127,6.313036431,7.058925392,7.996389358
GSM890220,control,10.67750812,8.572026687,9.550605159,7.728501088,7.417002685,8.995714865,8.314079636,9.985991114,8.54107375,8.902268396,8.113561428,8.798505362,7.698332046,8.54679309,8.113931,9.238530359,7.81389182,9.212168475,9.852860814,8.888024718,7.873860607,8.501571525,7.126756988,9.37299299,6.573911531,7.888596353,9.790583179,9.684583831,8.135098353,7.047315959,6.997926712,10.91642759,8.038523403
