acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
10.01588209,8.562188308,10.2179979,8.529546346,8.687513035,6.511824039,8.870332943,10.57916046,8.535930081,10.0417211,8.489592939,9.589974266,7.856775779,10.42055551,7.487041717,10.21691633,7.445602099,10.48859862,9.647590454,10.16547225,9.904750237,10.81330966,8.444714991,10.09109548,6.920661492,9.488287271,10.90258434,9.749455849,7.441270197,9.764821181,8.256967397,10.52939494,9.492020835
9.552358041,9.106287929,11.65057582,9.938169552,8.57443035,8.837976999,8.582708258,10.99514422,10.3339897,10.41811919,9.881976162,9.503273247,8.819342433,10.47655396,9.433908015,9.670649368,8.503020746,9.836425566,9.302302423,10.73732085,10.11748407,10.96503024,7.732901934,10.831121,7.41189041,10.48505213,10.62656201,10.21691633,9.455913537,11.01630942,8.806255409,10.2851922,9.9884189
11.8608137,9.825512282,10.76429703,9.468944623,9.236867769,9.18978483,9.929702277,10.21691633,10.25362586,9.970345062,9.382411715,9.215114367,9.425821713,8.995576944,10.32452063,9.87142615,10.95698762,10.2514909,10.19293631,10.39709071,8.256310402,10.10460734,7.51351383,10.69209142,6.689211071,8.420981966,10.12145684,11.88563896,8.639844857,9.5760814,8.698364906,7.948074862,9.455913537
10.36897307,10.15335687,10.56301466,9.827177251,10.36238293,6.628080004,8.888752046,11.2524592,10.18672538,9.933155977,9.872276648,10.20467131,9.609391984,9.807873017,8.934372198,9.561658097,9.678683113,10.79163821,9.466057671,11.08532643,9.484143397,10.63702303,7.765408403,10.48623362,6.215726118,9.090249155,9.268323467,10.37769002,9.265178196,10.25043392,9.367271953,9.677094474,9.696602707
9.468944623,9.520425522,10.67041142,8.517645166,8.866431371,6.550825961,10.11836743,11.12840218,9.791341833,9.834734897,8.787147756,10.0989803,8.853037601,10.14025086,7.63670779,9.892583881,8.90417252,11.05307238,9.906530955,10.6774656,9.894219083,8.993592368,8.472007364,10.36238293,6.581880505,8.575622219,10.90720887,11.36515132,9.091936681,10.95698762,8.291410629,9.508387867,9.40326451
11.17836915,10.16653634,10.88012728,9.500589194,10.41124746,7.074853004,9.438539932,10.52441929,10.03326135,10.55045432,8.555187384,10.00213604,8.556393344,9.132610989,9.471483253,9.948237075,9.877465951,10.38933881,10.59795131,10.00490975,9.721314833,10.32921039,7.993638689,10.3667271,6.273646443,8.561303963,10.49963156,11.73981734,9.048166128,11.55705392,9.356962364,10.88560651,9.774072473
10.936306,10.51466692,10.28729169,8.889226591,8.819776533,9.004348803,9.115248015,11.07687091,10.46324368,10.1086343,9.008486029,9.133173015,9.819792673,9.639003151,9.738876089,10.61117032,10.00595004,10.26566936,10.8265029,10.9933409,8.21366321,9.229118751,7.948613635,10.06107724,6.570648069,7.900870516,11.71478698,10.91180184,8.53748623,10.76138953,8.292132921,9.218079382,9.857749609
10.95864557,9.882801443,10.54316728,8.481669052,8.876171002,6.776272089,10.30669014,10.26452321,10.53300699,9.648324342,9.475793256,9.042741492,9.835540896,9.15826924,8.457476236,10.10957392,9.171965237,10.44412925,10.58295929,10.75119344,7.970708297,9.30668638,7.663162044,10.32224097,6.619556276,8.476201948,10.48142686,10.75684439,9.262882809,10.39385152,8.139433455,8.755770028,9.105191304
10.10561576,9.341316438,10.5854947,8.72573061,9.553741514,6.412021053,9.062873681,10.00013933,9.376490077,9.896732811,8.951217994,9.461188343,8.274558991,9.86360847,9.320503389,9.927088115,9.87142615,10.92585578,11.13554929,10.35747928,8.539824557,9.498544707,6.942993375,10.51935572,6.641297851,8.814930833,10.97137041,10.63837049,8.793747824,10.60441306,7.116491274,9.811281375,9.231544641
10.56945911,9.441857787,10.3234228,8.148345695,7.574300311,6.501553129,10.27651461,10.595287,9.402003502,9.431992443,9.562349663,9.479336484,8.428777627,9.288096339,8.45591527,9.802066842,8.708977189,9.603282915,9.954739947,9.550115065,8.181265592,10.54190716,8.306340062,9.651271027,6.618066391,8.778294051,10.98842043,10.70937,8.919072133,9.948237075,8.062854792,12.00855023,8.518758377
11.6335507,9.425191984,11.31951038,9.201212641,8.293871247,8.157178562,9.652072016,11.31724885,9.475147892,10.08160314,10.00893224,9.479336484,8.698364906,10.83728009,8.363446509,9.974887257,8.587638282,10.72434708,9.073941541,10.87419976,7.742703748,10.71079031,8.532704721,11.07687091,7.216407551,8.967117489,9.992842686,10.72994965,8.853528269,8.78621454,9.74782601,10.21393392,9.634387892
9.476475631,9.09254807,11.10044407,9.606306907,9.208841452,8.679079979,8.849148334,10.774032,9.611790263,10.39492788,8.64449647,10.20245719,8.694416371,10.40774494,10.37879473,9.908448257,9.557304957,10.62406416,9.995507031,11.00975599,9.770698223,9.603282915,8.007399066,10.77141048,6.927485307,8.904697812,9.636669896,11.57493572,8.724397865,10.91655882,8.659064015,9.600280324,9.433908015
12.33194583,8.938543178,10.94553638,9.160104781,8.916156107,6.882674243,8.593096077,10.627914,9.474378277,10.18882954,8.411247732,9.828938082,9.002403208,9.235689469,8.730831471,9.781570393,9.992021782,11.05307238,10.87708488,10.58163185,8.61999186,9.049806184,7.313441769,10.98365137,6.565319836,8.886678531,10.85624085,11.40816689,8.947179549,11.52471506,8.270134282,9.059022456,9.055825437
11.03118907,10.23073957,10.52189275,7.940640979,9.270129594,6.439537684,8.569893381,10.3765723,9.570926478,9.779140884,8.988936077,9.093103278,8.672881552,9.656740668,9.807873017,10.09513139,9.151409477,9.938169552,10.62161891,10.01499592,8.388832272,8.911118127,7.264325897,10.26986604,6.221775573,8.626283985,10.16141494,10.83728009,8.71376943,11.41015371,7.703616851,9.572462121,8.844275827
9.604806619,9.028192771,10.2436437,8.489932905,10.2634491,7.636472532,8.483265467,10.02093872,10.06588248,9.271314701,8.347543134,9.324286586,8.887505145,8.191686917,8.836061339,9.159518542,9.483486594,10.41697526,10.15129838,9.270767772,8.557617494,9.962055883,7.74088008,9.848415366,6.900596678,8.616606582,8.714205121,9.850004798,8.396372621,9.922550823,7.43805778,8.21536395,8.633212091
11.06348563,9.53817419,9.953795648,8.081952112,10.50230532,6.633032654,8.736264909,10.8163821,9.218661004,9.557304957,8.673338454,9.2058843,9.438539932,9.768059219,9.273671688,10.24821851,8.971233484,10.37329863,10.72579822,9.764039237,8.020018744,9.281614724,8.010239676,9.748647972,6.598208115,8.729515726,11.54045407,10.45972174,8.311193169,8.886678531,7.996970386,11.86924,8.694819684
11.15017904,9.587030596,10.2338962,9.003897193,11.00975599,6.685719841,9.336812743,10.12925034,9.903009423,9.536080798,8.824448278,9.130898328,9.326197821,9.112908361,8.766328009,9.532567947,8.95278836,10.77839988,11.40816689,9.218079382,8.701962577,9.105704606,7.56260566,10.13716787,6.435639802,8.845699123,10.42395037,10.29594093,8.205619129,9.939995473,7.601435614,8.814391841,9.026558843
11.10376112,9.547274856,10.12636636,9.457128301,8.934372198,6.566396479,9.391814897,10.45633581,9.675444073,9.824715613,8.580999644,8.865936771,8.440508079,8.890661053,7.822305661,9.722128248,9.225640931,9.867165243,10.21181123,9.341973947,7.906705335,9.374536412,7.854461003,10.41811919,6.644605551,7.953720597,10.56437088,10.67855935,8.663943006,9.215745824,8.852039666,9.53536896,8.79234107
10.95546431,9.832168913,11.37133818,9.562349663,10.13523636,6.814196186,9.352472057,10.85925995,10.70123018,10.46086979,8.358071144,8.796979642,8.309097744,9.443164413,9.453765715,10.07975759,10.29162753,10.35747928,10.24037918,10.53567618,9.587691762,10.59148924,7.51883101,10.89019784,6.875688507,8.954914763,9.349328117,10.58912678,9.641427775,11.23311606,7.815108956,8.692701952,9.345935095
10.90720887,9.247993069,10.01499592,8.164205154,8.042191615,9.947373373,8.729028868,10.75846471,9.161270021,9.557304957,8.465477641,9.212203476,8.425430768,8.696105372,8.284557249,9.431295652,8.532704721,9.722128248,9.635123405,9.722826543,9.137088943,9.206557508,6.934304005,9.806311435,6.890440039,8.155899112,9.895053803,10.18973611,8.329761688,9.787241302,8.18061334,9.664444306,9.067245762
10.34618664,9.487549731,10.54062603,8.183570291,8.253316042,7.940354783,8.811731062,10.32224097,9.733166762,9.451794384,8.559681484,8.307735705,8.367334096,8.991424904,9.036796076,8.895725811,9.354470374,9.352472057,9.279722673,9.150796494,9.099939899,9.367271953,6.865561251,10.14640455,6.653201604,8.060695065,9.121900852,9.842467639,8.123013689,9.542415835,6.513030477,8.31084349,8.444714991
11.60479495,9.453109158,10.35625859,8.181906905,9.359512655,6.344206103,8.948644679,10.44789506,8.882636233,9.701099303,9.222249839,10.03699098,8.365863915,9.172534536,8.357700663,9.492020835,9.319195443,10.18772989,10.09109548,9.344660697,8.872259484,10.61783441,8.180251401,9.749455849,6.619429752,9.282270894,10.89648131,10.55650403,8.769809479,8.692701952,7.465442675,11.43746197,8.573601013
10.68924095,8.480124032,10.52441929,8.556799098,7.414897857,6.621871387,8.022394839,11.13020232,8.299749715,10.08160314,8.799764117,9.8610114,8.038707735,10.8148091,8.698826452,10.9041257,8.368066801,10.74849877,9.238208704,11.06685315,8.652261551,11.49158404,7.993049354,10.51345202,6.83968267,10.59795131,10.44412925,11.85795004,9.027669094,10.55163484,9.547274856,9.24072809,9.271314701
11.33575828,9.87569079,11.26042912,9.602536053,8.799764117,6.772438828,10.10561576,10.48264313,10.50860197,10.61117032,10.45747388,9.429956335,9.853407546,10.61654753,9.192822515,10.40900045,10.5382243,10.39154221,10.97749698,11.32361258,10.06883234,10.0257015,7.810275757,11.04283207,6.546604843,9.014809129,10.41578431,11.73226561,8.857252702,8.672449636,7.799203654,8.192038146,9.309240704
12.51054662,10.17659249,10.43103148,10.12828021,9.296105742,7.47161477,9.185136964,11.5772241,9.760576056,9.844103867,9.301669131,10.39492788,8.871797417,9.927088115,10.16974284,9.739648384,9.337455938,9.746955151,11.11469775,10.16359277,8.829469771,10.10957392,7.708585805,10.43822697,6.734504309,9.099939899,11.44407257,10.71901132,9.360189471,11.04802077,9.074424202,9.921688444,9.122984668
10.01898072,9.642985704,10.33033042,9.508387867,11.33358043,6.458416986,9.680963753,10.759871,9.722128248,9.383748361,9.333010344,10.85325863,9.486209503,9.762309046,10.02093872,9.63192649,9.3931622,10.44412925,9.537470863,10.05425641,8.627510492,10.47771513,6.869650263,9.879407677,6.657580759,8.907661059,9.681703989,10.16141494,9.42456782,8.401903982,6.760348141,9.70888673,9.29857883
12.1591534,9.452426263,10.26675226,9.160104781,9.463102912,6.240798641,8.740362538,10.64389719,9.726733298,9.476475631,9.432654032,9.227377619,8.766755074,9.471483253,8.969201336,9.913551778,9.338047251,10.32224097,10.70123018,9.961159096,8.572826207,9.804640952,8.102607704,9.914442915,6.445791165,8.81591293,11.10044407,11.2524592,8.60755551,11.02438132,8.050901955,10.46694499,8.964539273
10.24313195,9.572462121,10.4404247,8.957007975,9.264055406,6.657270679,9.089186767,10.58229557,10.05804138,9.709254841,9.052782365,8.610985111,8.695278139,9.05818686,8.591657229,8.767776356,8.897245948,9.833444558,8.957007975,9.325597905,8.66373952,9.546932642,8.701284027,10.27189208,6.62934027,8.480316801,8.668847035,10.37938232,9.048711193,9.026558843,8.343008564,10.81023762,8.642825967
11.5658165,6.667129988,10.07171061,8.957988544,6.958826922,6.490424256,8.784319135,10.18672538,8.5864113,9.552358041,8.126507277,9.784108672,6.249752037,9.964696198,7.928222697,9.586386635,6.549751496,10.09698978,8.735371334,9.562349663,9.349981358,10.04360017,8.947179549,10.13430612,7.200921622,9.265813408,8.943064037,9.971342297,6.614893628,8.995102192,9.207089932,10.82372483,8.555966992
11.23706309,9.39786164,10.49963156,9.014281408,9.51275638,6.545723682,9.957428518,11.00174781,10.38461675,9.482139351,10.00691237,9.080966465,9.34734599,9.992842686,8.501511642,9.529083068,8.032627127,9.46393957,9.516931422,9.795540627,9.413916129,10.13228655,8.682157084,10.13523636,6.70628756,8.955490988,10.63046176,10.00789628,8.729515726,9.1678522,8.340025099,11.04459923,9.383748361
12.50233316,10.05525552,10.51935572,8.776911203,9.57827484,6.814060587,9.691661953,10.45852606,10.156343,9.684833278,9.431295652,9.617005055,9.123578402,9.120268026,9.958286102,10.04262688,9.289332674,10.13810036,10.45747388,10.70123018,7.615797299,9.881199456,7.408835523,10.53300699,6.608290005,8.296671589,11.47631706,11.06511914,8.850596927,10.50485308,9.833845163,8.835583209,9.329278902
9.910194749,9.046560177,9.8449244,7.815108956,7.771979717,6.978522494,8.861599835,10.03224532,9.274942132,9.325597905,8.693112744,8.5003295,8.197207396,8.829960701,8.770310163,9.435912148,8.465477641,8.983906273,10.02749966,9.190936878,8.016741509,8.90322395,6.502908227,9.452426263,6.663094063,7.900352503,10.24936099,9.886329967,7.899001279,10.45972174,5.947429493,7.499447072,8.323721644
10.39048877,9.628045375,10.27533039,8.470441626,10.34720567,6.57148518,9.877465951,10.31463665,9.953795648,9.334861498,8.994100017,9.31854144,9.927088115,9.976755219,8.838439319,9.937336124,9.801220932,10.01588209,10.43103148,9.889928222,8.837465865,9.646126375,7.397847143,10.36238293,6.509180096,9.396502544,11.50910786,10.732783,8.683509164,10.01499592,7.220652945,9.521880634,9.265178196
9.203571411,9.853407546,10.7540096,8.473975773,9.410529252,6.354772832,9.338047251,10.86385883,10.22024694,9.441857787,9.949216613,9.813053617,9.442485298,9.674638604,8.672018109,10.01292473,9.449215181,10.49601396,10.51218108,11.3520801,9.677094474,9.892583881,7.408092748,10.62286585,6.781758092,8.94056236,10.56301466,10.936306,9.077724925,11.45043632,6.748559594,9.280982845,9.217494338
11.97171899,9.866714408,11.60712098,8.57242157,8.238670652,7.220785982,10.16500817,11.48069262,10.02338546,10.47884062,9.850004798,8.62365276,9.168148066,10.48742416,8.681954142,9.800046567,8.126176346,10.72858111,9.537125009,10.49911941,8.953807968,10.75057587,8.17992695,10.57548934,6.810473126,8.715607424,10.09698978,10.95217476,9.268959422,9.023878575,9.580813128,10.34962112,9.771528029
10.55531,8.805355892,10.13030144,8.588485913,8.487982228,6.728541555,8.984402648,10.00789628,9.328085659,9.818184033,9.813894145,10.65991617,7.673754146,10.28420756,8.184210835,9.411962061,8.632801347,9.936500258,9.430634932,10.3634792,8.857252702,10.2436437,8.719080847,11.11644363,6.764124486,8.967644815,11.62416136,10.74146041,8.54719203,12.04576089,8.758114079,10.85491806,9.34666635
11.25430689,10.28831768,10.83418249,8.981934019,9.741145092,6.483556537,9.413237502,11.23122238,10.06588248,9.738077635,10.07975759,9.904750237,9.938169552,9.955617972,10.10658453,10.48989723,8.10447337,9.729095883,10.57548934,10.67175059,9.338629957,10.34184353,7.698062304,10.60699027,6.733140596,8.699670485,10.156343,10.47655396,9.051991098,9.033054125,8.918125413,9.068361542,9.474378277
10.36112056,10.26789,10.83728009,8.872773971,9.273671688,6.457781892,9.831382362,11.06511914,10.14025086,10.02389444,9.267026706,9.823188227,9.116351145,9.710395423,8.216317502,9.434536877,8.933397206,10.63167729,10.87140497,10.38461675,8.847108855,9.792246784,7.648005773,10.69590665,7.001023149,8.855413332,9.841527565,11.08880888,8.504633278,10.8163821,7.832942953,9.828042015,9.327424552
10.68117687,10.01688781,10.97293688,8.955991053,9.507690097,6.434526617,9.72060138,10.94226632,10.58163185,9.553044899,10.22336418,9.185713593,10.03506923,9.555923338,9.719762693,8.881667916,8.698364906,10.14917208,9.826289209,10.92585578,9.259934864,10.08362597,7.884724557,10.39048877,6.585437626,8.355555572,9.298012256,10.27859701,8.749000519,8.664335805,8.254054001,9.610943854,9.176135273
11.34987264,10.48623362,10.01292473,8.642432916,9.901346628,6.454040807,9.664444306,10.96987288,9.647590454,9.918976451,8.779669506,9.339270387,9.407114187,8.990465103,8.775967089,10.16753835,9.080453081,9.968490397,10.29701054,9.766470397,8.825789874,8.394247019,7.889585096,10.4008472,6.393349258,7.994157943,10.81784079,12.13098679,8.641159393,9.969369544,7.942262079,9.197633732,9.222249839
10.35182572,9.71345759,10.73584591,9.432654032,9.175535083,6.61885674,9.435912148,10.13030144,10.79163821,10.16753835,9.504846401,9.413237502,9.269543349,9.160104781,10.09206224,9.109556974,9.038961676,10.90258434,9.536779156,10.61251298,8.84331399,9.88705698,7.393892764,10.68117687,6.812914584,8.394247019,10.0341155,10.84892668,9.104630705,11.36066052,8.908596023,9.164862904,10.21280681
11.12342307,9.690917259,11.24111663,7.870366993,10.24695577,6.397476403,9.024989147,11.49805193,10.02287647,9.869732299,8.394949161,9.031968832,9.611790263,9.931399689,9.260480805,9.946491813,9.139940677,9.552358041,10.01292473,10.66128784,8.469716235,9.701099303,8.024755882,10.12729709,6.581234739,9.114597614,10.35505621,10.37011378,8.712482804,9.239467129,8.69184572,10.36564393,9.415310507
10.96344693,9.57324471,10.16041467,8.64666864,10.46211342,6.606373734,9.276137227,10.57796865,10.08362597,9.481406781,9.5019253,9.536779156,9.350627876,9.603282915,8.71949929,10.13228655,9.606306907,9.873994544,11.11833025,10.5343241,8.299749715,9.809576506,7.807946119,10.18882954,6.352628331,8.552387846,11.04644469,10.34184353,8.859734854,11.21860138,8.419604223,8.169369496,9.008486029
12.48135434,9.714282764,10.38354418,8.974983476,9.047685947,6.940835245,9.419252604,11.19853745,9.452426263,9.85081609,9.200655751,9.536080798,9.216337181,9.479336484,9.058470897,9.746955151,8.469716235,9.715085855,10.44667315,10.19816133,8.234098741,10.17954565,7.876751435,9.879407677,6.575486664,8.72573061,10.69983613,10.62917394,8.5605117,10.34400791,9.962055883,10.81330966,8.632010412
11.18365585,9.334239321,10.66785261,8.485207672,10.52689126,6.698588434,8.567470849,10.9041257,9.252932696,9.940855564,9.779140884,9.901346628,9.148460544,10.19615937,8.143018075,9.94177544,8.209207878,9.591396346,10.34289583,10.28831768,9.475793256,11.19853745,8.552779281,10.03969902,6.644172516,9.697323919,10.53938989,10.87708488,8.806712317,10.01394651,8.584351346,10.42846155,8.881130143
11.84410576,9.819792673,10.18672538,8.690542534,9.358221592,6.359730215,8.614616712,10.15536425,10.68640305,9.002912502,9.868066978,9.364734658,9.702549439,9.46393957,8.919072133,9.536080798,10.12145684,9.935655465,10.93046096,10.39048877,7.833470867,8.957007975,7.38470027,10.47884062,6.599616169,9.048711193,9.853407546,10.43822697,9.21923409,10.34962112,7.914063611,10.57312296,9.06066631
8.836547977,8.557228104,9.653634452,8.743996876,8.740721469,6.787365294,8.215046085,10.03128903,8.337123356,9.180320712,9.449215181,10.25362586,7.564229989,10.22336418,7.892090935,10.25905866,8.074832721,10.16041467,9.824715613,10.12828021,8.422463401,9.769744449,7.00875112,10.38117173,7.368057161,8.70382499,10.95217476,10.35625859,8.966038337,8.678647857,7.836143547,7.813056767,9.530413562
10.95864557,10.88874132,10.96031871,8.96979563,10.503524,6.352083714,9.810457096,11.58362599,10.14319281,10.3634792,9.196465837,10.08650979,9.211039941,9.838038634,10.13617986,10.01394651,8.299403611,10.67175059,11.47408487,10.39831649,10.40422488,10.06205791,8.492669902,10.21918366,6.60205583,8.854016188,9.604103939,10.63439231,8.806255409,10.70789729,9.11685498,9.974887257,9.721314833
10.54563061,9.559406485,9.715085855,9.080453081,9.816515213,6.639919199,8.684812449,10.831121,9.986618833,9.177907962,9.600280324,9.525550901,9.308562991,9.766470397,8.553991169,9.808753613,8.870332943,10.38586078,10.732783,9.940855564,8.010814411,9.494230838,7.303925305,10.14225636,6.690304225,8.928097571,10.56812291,10.22123444,9.169041559,8.831347389,7.949440912,10.06691128,8.828969106
12.64502253,9.849223546,10.69873407,8.416054871,9.703381627,6.746232905,9.171384774,10.74279212,10.17954565,9.721314833,9.086941809,9.294863661,9.281614724,9.299123556,9.78332476,9.447136137,9.232761651,9.246842992,10.55163484,10.34184353,8.627127576,9.377181968,7.979424735,9.880251513,6.614310437,8.063710065,10.19403811,10.39602382,7.655273925,10.29162753,9.251650556,9.832168913,8.682599152
