znf207,polr2g,sae1,cap2,acly,pea15,dctn2,sf3b4,fcn3,clec1b,psmd4,cyp1a2,parp1,dbh,ecm1,col4a1,nat2,polr3c,mt1f,lcat,cs,ctnna1,copa,vipr1,scamp3,hgs,tomm40,thy1,top2a,c8orf33,pttg1,prc1,igfals,cdc20,pogk,creb3l2,aspm,mt1g,slc39a1,psme3,lsm2,nup205,cfl1,psmb4,plod3,b4galt3,irak1,ap3b1,neu1,nusap1,stip1,cdk4,fam20b,ccnb2,apof,kpnb1,hamp,srd5a2,aatf,gpc3,snx27,nploc4,gtpbp4,lamc1,lmna,cyp39a1,slc41a3,plvap,mt1m,ckap4,chst4,mcm3,ncapg,prpf3,capns1,kifc1,atic,pck1,atp6ap1,ptprf,mcm6,gmfb,cyp3a4,smg5,dnmt1,mpv17,kmo,dap3,dars2,aurka,mt1e,gnpat,kbtbd11,fos,mt1x,clic1,cetp,lsm4,cdc25b,ass1,mid1ip1,vps37c,trrap,acaca,sac3d1,slco1b3,s100a10,cnih4,hcfc1,rnd3,gla,cdkn3,gba3,cln3,fbl,bcap31,gpaa1,tbce,sqle,ncapd2,dnase1l3,lasp1,tmem106c,zgpat,ghr,actg2,mcm5,tuft1,gnpda1,pygb,tkt,slc22a1,pafah1b3,rusc1,mapre1
8.068555282,9.293065537,9.376457191,7.376094289,8.267240099,9.049301363,8.741392932,8.190993272,12.82124496,11.37483224,6.634926381,10.37285714,9.003772138,8.071910651,8.3804124,9.433069048,8.039856491,7.6833952,12.61763563,9.177870841,5.892089823,9.66997667,9.840329621,8.370839776,5.968809425,7.785562344,7.534946732,6.097733382,6.178719267,7.078123333,6.829924849,6.138287928,8.090416762,5.921389399,8.130683945,8.30577796,6.830984114,14.14543148,8.494287683,6.633568713,8.87308685,7.220629762,9.725405608,10.02630905,8.51163436,7.306119058,7.624393613,8.66372963,8.0071502,6.351369586,7.871986262,8.383468502,7.875692674,5.916435005,11.46819369,9.004447613,13.77378769,8.272329381,7.072262449,5.50557719,7.861367745,6.48882208,8.859560838,7.880980174,8.100322573,7.39102359,7.797815663,6.743693693,10.39074375,8.226712579,8.019550418,6.867023299,5.828447238,6.868784005,8.78380986,5.92397893,9.184785996,10.79639784,9.533909452,8.384417233,7.735296672,8.725252127,11.91933364,6.264598326,7.533266608,7.025620041,8.192196287,8.913974037,6.34568909,6.578080065,12.87743504,7.781997468,7.321662081,10.70112261,13.51781591,9.688767056,9.493299352,8.00641939,6.792347773,12.25492201,7.39623714,7.8517327,7.225901745,6.539753089,7.966442736,8.43105436,10.00586357,9.00187075,7.273909622,9.473530646,6.986911308,6.049312987,10.0948911,6.666808418,8.271963626,9.566488202,7.778479316,7.478360968,8.314921741,6.32653574,12.00361822,9.410971394,7.80962351,8.423656971,10.56955723,5.727605739,7.392636673,6.504059248,9.232882814,6.530467359,8.949938193,9.735219037,7.425543907,6.852989858,8.821304053
7.862593935,9.278706659,9.397080278,7.35181445,7.966793711,8.393836535,8.635841762,8.068555282,12.61763563,8.969977601,6.535079769,12.82775516,8.565847965,8.160620152,7.173285392,8.255227152,9.830929205,7.807925096,11.70566518,10.13522082,5.905071227,9.685580294,9.64092858,8.107006345,5.887400098,8.579425005,8.224217997,5.890871946,5.80549258,7.390383531,6.74468496,6.140638961,10.72595416,6.111123668,7.893943904,7.765085208,6.750748204,13.57836863,7.995082123,6.871318092,9.076196841,7.300511815,10.43252851,9.915383668,8.249407807,7.255623253,7.177938359,8.504442233,7.561082115,6.792944509,7.995717505,8.110083564,8.015677494,6.009041551,10.86659579,8.751477302,9.779356547,8.218947035,7.212758033,6.035727282,7.930318387,6.749397742,8.227127544,7.891735027,7.852939168,7.661723856,7.746084308,6.628924434,9.242602819,8.273632543,8.036731449,6.991866479,5.705415607,6.836984239,8.609157742,6.306692457,9.416161893,11.15177254,9.703435337,9.22118492,7.723971693,8.674728995,12.37468129,6.613639554,7.84511453,6.702486176,9.196873054,8.705876091,6.985307778,6.8829121,12.84964645,7.584857395,8.363071479,10.12304892,13.13785382,8.434667881,7.159380518,8.469911038,6.250510191,12.73862533,6.916671032,8.026975349,7.785256345,6.893180477,7.18806251,9.88468533,10.51325925,9.300429576,7.909633828,9.624603928,7.328374227,5.773826853,11.29693267,7.091737799,8.845074933,9.532885332,7.52163426,7.749259673,7.758561623,6.402009616,10.08035461,10.44535833,7.312200119,9.349246435,11.52982141,6.888037285,7.254156624,6.749574084,8.063263688,6.871607281,8.645629699,11.00599125,6.790267658,7.37953401,8.176737018
8.550740916,9.315894875,9.556146475,7.522115837,9.05476145,8.677962283,9.061876592,8.818837318,12.48789106,7.078901669,6.757253478,10.81768341,9.576364395,7.909916532,6.804928636,8.979443691,8.6097294,8.099564248,12.7874966,9.182462586,5.738921101,10.35910114,9.521325237,8.362164444,5.969803215,8.742613434,8.537959246,6.564222466,6.994810861,7.858480745,6.835766928,6.354410615,8.844435999,7.283945391,7.899075319,7.92104181,7.756648221,13.87990352,8.167706617,7.125755025,9.698094626,7.575893487,9.730858915,9.844931575,8.703022826,7.72994536,8.072971917,8.385795796,7.640019211,7.474214626,8.6545725,8.143953455,7.974256852,6.427880197,11.50915821,9.026251982,12.94333575,6.778487752,7.628124812,6.803914315,7.817163218,6.950129939,9.048642233,8.092247472,8.095152267,7.676780039,7.388327502,6.808296076,9.638714517,8.2882499,8.074821013,6.959079171,6.396587118,7.280291088,9.264235988,6.181292718,9.383967496,9.780500984,10.71333844,9.64092858,7.717893023,8.893895133,12.13074919,7.149931542,7.549001158,6.6000305,8.967252141,8.38623121,6.827289074,6.702242484,12.85534242,7.70968937,7.048771016,8.930963956,12.37890743,8.649460505,6.880247562,8.384417233,6.458118089,13.57836863,6.71084299,9.022567398,8.212399965,7.642634854,8.778549621,8.148278265,9.8585755,8.635338706,8.016384253,8.602844386,7.603182286,6.011524243,9.959599119,6.79334168,8.242007711,10.39374095,7.345484094,6.847806696,6.926318282,6.949182166,8.705876091,10.61087175,8.897169194,7.715412455,10.28295176,5.732951096,7.245681789,6.587241622,8.447938963,6.731297726,9.04027277,9.301185729,7.608248511,8.489776959,7.680413426
7.832655878,9.269204663,9.349246435,7.234029341,8.042600641,8.170729509,8.707031095,7.762517001,12.11849495,8.479530111,6.683799722,11.45058413,8.672610387,7.802904621,7.141185542,7.957889527,9.420625771,7.660646449,13.39245358,9.985991114,5.827666152,9.606254013,9.493299352,7.841128235,6.060843457,8.153580992,8.128400163,6.035700637,5.860742357,7.461414406,6.997201246,6.132290338,9.290633579,5.697842827,7.878456138,7.765383476,6.914578746,14.39518867,7.954483733,6.532553505,9.398003411,7.033638938,10.11547305,9.644170473,7.970055486,7.211507096,7.598004308,8.195015347,7.688816519,6.166384961,7.812689978,8.312268528,8.169213003,6.002210986,10.94440286,8.492390548,7.258469695,9.182462586,6.903723724,5.996811628,7.812990818,6.582729844,8.617784979,7.632688085,7.861997023,8.05454743,7.703671433,6.572158255,11.32088914,8.417616712,7.570405037,6.751063267,5.731219645,6.634315166,8.416694212,5.976833593,9.132028695,11.28098278,9.651151976,9.574382836,7.73497368,8.496654231,11.73518576,6.713670487,7.562516782,6.549221181,8.843240182,8.476705301,6.749608291,6.11429105,13.67095946,7.492375538,8.159817635,11.87049111,13.77378769,8.40495145,7.1734363,8.60647286,6.398880085,12.75538056,7.282546415,8.082317511,7.6985858,7.407782494,7.12091146,9.291403568,10.75514455,9.356153565,7.850799592,10.05240509,7.290761729,5.89511288,11.61609716,6.48741925,8.512123737,9.451808915,7.533498,7.782292058,8.720213694,6.187490584,9.752453284,9.583891756,7.767703914,9.124596058,11.55382443,6.307903234,7.366162979,6.478915708,7.881352348,6.433180608,8.363491227,10.09620886,6.357319666,7.339011805,8.220206409
8.400352459,9.319024367,9.558005946,7.533498,8.520408324,8.402741205,8.828148202,8.218947035,13.08048709,9.183949902,6.731756511,11.75625722,9.107531882,7.75522746,7.167082046,9.134154503,8.694396704,7.78287715,13.59031573,9.012937677,5.75741273,10.32193583,9.919983936,7.916028846,5.995571725,7.88200208,8.008542938,6.380290255,6.344053767,7.698890619,6.764846066,6.205623093,9.728691624,6.108782972,7.94032242,7.761937869,6.760023899,14.308557,8.915950603,7.06684004,9.382355028,7.852056086,9.703435337,10.40789354,8.706450895,7.388913475,7.483996509,8.59447462,8.05205254,6.792589273,8.140512313,8.5405678,7.933413989,5.761543977,11.74424134,8.546211003,13.95010786,8.798505362,7.049957472,7.12180189,7.53623046,6.92935557,8.508221574,7.776465246,8.285252574,8.003375363,7.594242293,6.72114695,11.04563596,8.656150444,8.275655059,7.101386762,6.238525346,6.949182166,8.286140887,5.952071212,9.752453284,10.68454567,9.609987488,9.38945378,8.553860299,8.552336036,11.03737862,6.866113156,7.917929505,6.836632693,8.669735285,8.921193007,6.913335253,7.082840938,13.56549494,8.042600641,7.759689483,9.72227719,13.61638631,8.82317539,7.007890312,8.481023699,6.299619876,12.4005607,7.338661124,7.963085457,7.676780039,7.380796335,7.828166108,8.797863326,10.24322593,9.095356723,7.323510912,10.02489268,7.490754011,5.91559745,11.14058044,6.954103904,8.323869476,10.11396846,7.654862674,7.343721472,7.239879514,6.248450219,10.07147151,9.97762801,8.607512782,7.940973482,10.75363907,6.211544946,7.757142978,6.519214924,8.234339806,6.967115547,8.958315074,9.86938216,7.065327739,7.504661086,7.856990641
8.423656971,9.609987488,9.616635154,7.569930825,9.216722103,8.769158773,9.197656553,9.07966789,12.88869285,7.873860607,6.734395543,13.05976811,9.364679837,7.938316923,7.63532655,9.44985314,6.85855614,7.812990818,11.92213209,9.586735996,5.89365351,10.54669956,9.605283303,9.232112798,6.128901597,8.904115207,8.795413806,7.74523264,6.153029273,8.005781139,6.885315566,6.346535876,10.11547305,6.25612989,8.294145259,8.487425069,7.110229234,13.69731582,8.385795796,6.738937484,9.55887905,7.637423666,9.965301325,10.44382722,9.244947457,7.880980174,7.748456737,8.493357798,7.851422013,6.557091591,9.019711036,8.274429977,8.56952074,6.097648706,11.48127191,8.513118571,13.42503637,7.276142858,7.986280572,6.156750228,8.20742976,7.312200119,8.936860967,8.48396513,9.022567398,6.570472635,8.128400163,6.406815153,8.750918107,8.542655951,9.8585755,7.016630407,6.129686514,6.857409258,9.90380659,5.957272056,10.07632963,10.51176518,10.77731991,8.676329418,8.486924305,8.109281393,11.31611399,7.044081555,7.421214854,7.290585429,9.546892757,9.038843628,6.516709907,6.846639995,12.96076932,7.770919851,7.211374743,9.012937677,12.90682803,8.906800812,7.276627674,9.147676119,6.376488797,13.24474657,7.463205249,8.926519338,8.246482114,7.626128578,8.8893785,6.737494264,10.85279899,7.784358295,7.254814333,10.14209923,7.628654926,5.62047866,9.546053475,6.647840656,8.558310156,10.67562459,8.30530775,6.68133748,7.797815663,6.257289774,8.829898854,10.89572232,8.557799331,8.448905386,8.622467306,6.412076366,8.389993988,6.57133144,8.377166356,6.956024734,9.483281483,10.6665395,7.770321614,8.217290593,7.917303166
7.918241523,8.999090948,9.586735996,6.983428252,8.259392853,8.257351219,8.518091107,8.387188124,12.37038846,7.972982574,6.379003254,13.08701531,9.051239185,7.512947024,7.153558702,7.894945562,9.33465456,7.697565851,13.17496129,10.00825621,5.838160524,9.708611141,9.447127415,8.780906672,5.793944458,8.485438843,8.557307242,6.049814812,5.84795276,7.852056086,6.647179589,6.226869885,10.01466973,6.06871811,8.225883813,8.514631452,6.895720281,14.47060084,8.030548218,6.835047534,9.073449199,7.13569516,9.913110447,9.727681953,8.755745087,7.744979569,7.909344918,8.377612913,7.698890619,6.276826228,8.559842448,8.525974853,8.07828695,5.890310614,11.69989382,8.985376997,13.26075136,8.869996022,7.369993637,5.650393102,8.183911203,6.969787485,8.387659537,7.941623296,7.827869601,7.790890997,7.368088042,6.761228774,10.53483073,8.357626355,8.461223916,6.617481506,5.724778948,6.950684444,8.799142914,6.320086999,9.729821868,9.225317015,10.45068488,10.03631426,7.81510737,8.242428661,12.07236703,6.684261338,7.634011803,6.309592829,9.477043604,8.812813489,6.405044058,6.341073441,13.27694434,7.014403952,8.836126585,10.67937591,13.25303578,8.11806179,6.630118056,8.294966185,6.883086868,13.16145339,7.15172722,8.467503683,8.081572646,7.746084308,8.346885212,10.01218016,9.660380681,8.370839776,8.69202491,8.678463791,6.667798952,5.797155178,11.07604261,6.631296299,8.621927842,10.2801011,7.829411828,6.984820312,7.099279165,6.300420542,9.215159257,10.8355325,8.556221329,8.713960671,11.17871707,6.431963881,7.334394921,6.327993427,7.840796624,6.56685643,8.419436284,10.56451423,6.71077821,8.265617844,7.510786875
7.58665103,9.277807983,9.540206207,7.510529743,7.837125033,8.601785275,8.677962283,7.669493594,12.4144471,9.232112798,6.528678537,12.4005607,8.929041825,8.932948986,7.572315241,8.642955555,9.340307876,7.250837836,13.28564894,10.4583647,5.764485203,9.788284408,9.699294922,9.127539721,5.99063862,8.641295502,8.201798441,6.39308778,5.889149038,7.439078473,6.799662173,6.059898704,9.706571732,5.943429678,7.949768405,8.54107375,6.724486823,14.39518867,7.976849418,6.643821525,9.092398069,7.007890312,10.63675073,9.630358577,8.263462362,7.501156583,7.81327421,8.257738573,7.635564762,6.226173587,8.199392527,8.434667881,8.118809828,5.902136628,10.89981272,8.988751649,13.62883519,8.658279258,7.128310729,6.676289036,8.250255343,6.598953724,8.184278849,8.238728723,7.801484076,7.474626647,8.093344792,6.711956443,11.21290597,8.625609704,8.188214941,6.822013858,5.875404424,6.546081415,8.656685771,6.171358966,9.124596058,11.33808596,9.961797303,10.12174617,7.566258134,8.578909067,11.39248126,7.001932606,7.728501088,6.451582907,8.635338706,8.48595618,6.701739132,6.280348822,13.51781591,7.743652638,8.261431147,10.82541248,13.89852554,8.782111579,7.530496033,8.490323332,6.478027201,13.0051726,6.868179449,8.008542938,7.760688219,7.172585138,7.362877483,8.699610103,9.830929205,9.074799096,8.315837722,8.486924305,7.064082666,5.660382051,11.55661423,6.705102315,8.6245657,9.489631686,7.649588994,7.434705719,8.08552091,6.555878549,9.854093797,10.27453724,7.652477337,9.33465456,11.16318109,5.944405441,7.055476906,6.234954046,8.126147483,6.306052996,8.45874609,10.53140804,6.863767004,7.787376146,8.090792429
8.124614969,8.878000508,9.209151639,7.320102453,8.577719519,8.454871277,8.750918107,8.502473139,13.33516208,8.919912511,6.469052112,12.19360392,9.049301363,8.283936206,7.175864812,8.448905386,9.085727787,7.612239561,13.49626879,10.03989921,5.987056756,9.967553963,9.872983252,8.675261659,6.07839531,8.721925675,8.668694949,6.178069458,5.914881939,7.512691173,6.348820756,6.029723968,9.481425298,6.1553212,8.143530748,8.70421619,6.997566437,14.5647603,8.046318603,6.775970999,8.644051525,7.28098443,9.606254013,9.882442157,8.943310289,7.409391387,7.744182684,8.686995959,7.961640554,6.701035062,8.435605632,8.127674809,8.461223916,5.984749218,11.49165567,9.232112798,9.909683199,9.274820409,7.493749191,5.727732698,8.007470717,7.374751107,8.533646153,8.048897551,8.126147483,7.284307235,7.838991293,6.824601588,11.22290377,8.381239574,7.591411821,6.791167781,5.699704246,7.271713721,9.310101056,5.804462734,9.944992165,10.50691344,10.26327697,9.685580294,7.720290768,8.31136169,13.11549779,6.692328352,8.021029202,6.785002496,9.534878913,8.909311011,6.542756067,6.595945504,13.76026555,7.524000022,8.677420141,10.72927615,13.77378769,8.131356931,7.254483838,8.227127544,6.368189043,12.30379744,7.399319569,8.693846046,8.338841598,7.246915997,8.243576193,8.619418962,10.0948911,8.289559714,7.722579718,9.125928236,6.8753688,5.817401336,10.51635226,7.083754638,8.262632974,9.698094626,7.334394921,7.311443611,7.478131591,6.194590729,9.616635154,10.16503571,8.081928674,8.972639376,11.70566518,5.949837024,7.434918253,6.487756244,7.901003618,6.895371014,8.845074933,10.60004092,7.367099121,7.642634854,8.045974003
8.303132938,9.087990602,9.410971394,7.193112179,8.517064799,8.034668863,8.828807972,8.258136896,11.57592423,7.866154072,6.594481438,12.7927234,8.986727282,8.137809293,6.843604154,7.567978409,9.848093899,7.813572854,13.06613143,9.909683199,6.1147658,9.915383668,9.439312055,8.651686898,6.289219196,8.450883907,8.492879099,5.958851844,5.852784548,7.81924095,6.631963258,6.184698955,10.39519968,6.060490917,7.697294288,7.928130916,6.940606285,14.39518867,8.160206401,6.752425535,9.486954796,7.365376059,9.450919635,9.899135725,8.627256176,7.499788502,7.872607402,8.211549962,7.426377903,6.380290255,8.610231986,8.279324043,8.076363601,5.779949923,11.65034494,8.834869411,13.65559595,8.174646404,7.30442388,6.4113731,7.668479002,7.235178192,8.54107375,7.470001928,7.988345185,8.292396066,7.484861293,6.625887813,10.24322593,7.983175514,7.959080006,6.947835603,5.81215549,7.254658247,8.865078607,6.145799453,9.416961419,9.315037275,9.827520536,9.596637806,8.141280839,8.541603247,12.26755348,7.532126302,7.356516312,6.704633476,8.920556053,8.780334135,6.707687267,6.545968433,13.27694434,7.623100652,8.363071479,10.81768341,13.42503637,8.13579949,7.010354287,8.661536139,6.206680674,12.99249425,7.058588191,8.427290586,7.686088971,8.101411107,8.608642358,9.962958711,9.778194218,8.701846794,7.916952571,8.399854342,6.887751527,5.787417976,10.91394211,6.57422587,8.217701291,9.980006329,7.441549775,7.172042526,8.500658567,6.193459933,8.769158773,9.879953754,8.808732565,9.044495399,10.61947725,6.763314547,7.861367745,6.502350865,7.684224494,6.713527733,8.51163436,10.61087175,6.721986443,8.039246649,7.422861411
8.237118539,9.429533922,9.713628925,7.71489035,8.41537358,8.252790073,9.293884208,8.515111982,12.33652662,8.498683429,6.718815132,12.39229116,9.256130735,7.718172634,7.132196606,8.326140415,8.885030182,7.840796624,12.27964385,9.099523373,5.983653428,10.2213111,10.41242884,7.767400162,6.358183896,8.213233118,8.446428416,6.525077121,6.380794279,7.692721515,6.750957448,6.503114823,9.289831352,6.292105709,8.378089016,8.121705516,6.884761791,14.10937488,8.731557564,7.242815735,9.348473145,7.552382768,10.08930544,10.49361526,9.202817584,7.499788502,7.812689978,8.81472259,7.871384627,6.94719992,8.231518509,8.608051877,8.206218508,5.918063839,12.02520096,8.349587074,14.27117145,7.814513143,7.511500568,6.83582032,8.123131683,7.236813472,8.843883821,7.711857005,8.330884313,7.397461903,7.852056086,6.635665207,11.12016995,9.030402931,8.309628161,7.151043859,5.977397712,7.203266989,8.34193088,6.160055556,10.12174617,10.18837145,9.616635154,9.473530646,8.266047634,8.577233772,11.2104004,7.408605211,7.837125033,7.325012908,8.120255867,8.962385196,7.023269419,6.711059424,13.45388931,7.87719671,8.244448067,8.6545725,13.32662691,8.701846794,7.637693111,8.79603918,6.146656941,12.06867623,8.185029711,8.256049464,8.079017543,7.649878812,7.884894686,8.404509596,9.966494797,8.593390482,7.781997468,10.17053885,7.593705206,5.969254457,9.890704837,6.975224695,8.46223174,9.866896578,8.0559615,7.590132967,7.816850308,6.605735878,9.60123684,10.69928052,8.297899857,8.555234965,10.4266065,5.707311572,7.789997154,7.386910935,8.432440715,7.154367401,8.785709721,10.46023603,7.406373634,7.260539307,8.262248661
7.979733014,9.221990018,9.036633628,7.109870474,8.362164444,7.899681204,8.651686898,8.350003827,11.33571462,7.620094078,6.61291299,12.32394038,8.722482714,7.288601386,7.212907478,8.271963626,9.035881643,7.773917034,12.0533186,9.736404763,5.867547816,9.634565281,9.706571732,8.197790798,6.119843769,8.041229524,7.879095943,6.14106482,5.793767992,7.376292207,6.689262346,6.184554786,9.244185848,5.934755813,7.903250616,8.08995551,6.775816431,13.71364053,8.011909684,6.775078427,8.593981976,7.363064853,9.324922419,9.973752737,8.49621575,7.423320989,7.452017148,8.554327542,7.882322591,6.234018321,8.110850579,8.116905874,8.0559615,5.83022035,12.0497496,8.725252127,6.857409258,9.467231979,7.327987014,6.625532918,7.581201142,6.536511839,8.49131889,7.61645224,7.783474235,8.042600641,7.576349882,6.380193328,9.658300338,8.253158879,7.722307628,6.788671219,5.839635751,7.215089592,8.91134297,6.110778711,9.243418542,11.13348214,9.33058454,9.00187075,7.166073861,8.270760374,12.47846847,6.540933971,7.460109208,6.857677716,9.498743183,8.927140339,6.67377912,6.595684117,13.13785382,7.74817,8.157530318,10.4583647,13.57836863,8.250255343,6.737273188,8.196196716,6.351769385,13.40335157,7.334776242,8.141280839,7.762212897,7.673681867,7.816309945,9.574382836,9.648393019,8.801605689,7.495356521,9.596637806,7.044081555,5.706777345,11.16318109,7.020005241,8.119895324,9.50338545,7.819533755,7.800267931,8.531502593,6.104342268,9.245744182,9.473530646,7.912126645,9.315037275,11.18323655,6.016862134,7.235673909,6.764479896,7.56464317,6.862034234,8.247709269,10.03272953,6.807572725,7.581670342,8.124614969
7.752945586,9.254415823,9.460670815,7.229134299,7.516849415,8.564892089,8.743189655,7.673439565,12.66686428,9.803994253,6.302119614,12.04607349,8.563392118,7.575893487,6.903086121,7.760536501,9.799696164,7.585383532,13.12937693,10.11660189,5.997344016,9.123771904,9.438448048,8.16658517,5.876318557,8.118809828,8.187389494,6.044721291,5.637781375,7.826014696,6.509334819,6.028840784,10.33506836,6.150857263,7.84511453,7.556228847,6.837824199,14.25116683,8.271151706,6.85708606,9.094604507,7.063188753,10.08154302,9.641994198,8.175444307,7.451811754,7.842019373,8.239155727,7.734175749,6.492192548,7.885803311,8.17716264,8.101411107,5.848665915,10.89981272,8.923936816,13.41350245,8.817094281,6.991183949,6.39441523,8.027718457,6.864601138,8.385378815,7.537395379,7.538819668,7.925590077,8.035444498,6.510616547,10.84503592,8.270760374,7.472848247,7.201762278,6.044823743,6.649988892,8.454871277,6.099629136,9.195542287,10.90570512,9.563736596,10.03989921,7.476123839,8.47468203,11.78588804,7.177029094,7.623399387,6.714434322,9.34371428,8.526980905,6.754515375,5.937867015,13.50640768,7.50933139,8.490788697,9.757212933,13.49626879,8.8588939,7.847921038,8.41537358,6.338994433,12.93769178,6.772093682,7.905764059,7.14853985,7.030710127,7.439792003,9.603139733,10.01218016,9.50338545,7.85634401,7.787967985,7.261675674,5.787417976,11.13834762,6.772134768,8.714595818,9.546053475,7.624647361,7.870749273,8.59922569,6.476038148,10.73305776,10.01593269,8.050984342,9.473530646,11.27414624,6.018275761,6.887504829,6.546257612,8.404061879,6.63591191,8.49131889,10.83771084,6.776842203,7.565110291,7.962394367
7.779948682,9.127539721,9.621586809,7.384540827,7.992748379,8.759153257,8.965203177,7.814824024,12.63794856,9.063356582,6.531010321,12.87191063,8.824455702,8.359918451,7.166677333,8.90281023,8.808732565,7.575110429,11.92552084,9.885904806,5.911935853,9.574382836,9.429533922,8.418565381,6.064500853,8.54410783,8.184278849,6.18823918,5.750690695,7.572315241,6.699890288,6.061720206,9.243418542,5.922727426,8.205384207,8.292396066,6.765173463,13.35366581,7.925917217,6.881094937,9.068444982,7.080415772,10.51480192,9.488728128,8.3607768,7.518417039,7.584857395,8.617277754,7.648499824,6.269832535,7.840493934,8.33049571,8.171463413,5.654086013,11.36245123,9.305992647,14.16346423,7.953763921,7.119409257,6.42377357,8.250255343,6.724486823,8.481023699,8.161426318,7.595970396,7.786489219,8.048238057,6.921342776,9.9295021,8.330013626,8.067773276,7.028886362,5.982544424,6.874104204,8.61831666,6.175329371,9.048642233,11.34056446,10.0133684,10.15571459,7.323133855,8.658279258,11.86658099,7.104978318,8.159817635,6.827147011,9.413583338,8.336570586,6.592910315,6.709311135,12.95476601,7.703953817,8.334460338,8.814040694,13.38327939,8.678463791,7.579261297,8.358092207,5.988330518,13.15405028,7.069746337,8.227983839,7.882946873,7.234329577,6.987531569,8.881841873,10.58997748,9.065535058,8.200996597,9.273119858,7.095559748,5.80351886,11.30376269,6.63354352,8.840639444,9.298025965,7.317303239,7.667731753,7.063188753,5.877220067,9.994753948,10.19509796,7.974256852,8.76330032,10.95300743,6.396207152,7.008170411,6.454851486,8.165407488,6.616999277,8.480025032,10.4583647,7.034399131,7.598237706,8.455846952
8.009180977,9.123771904,9.109832276,7.174156848,8.810510626,8.327286185,8.40816386,8.640164102,12.34419261,7.653290926,6.717471648,12.28379662,9.226744445,7.783778948,7.083978445,8.591886722,9.512806516,7.907353756,13.18235189,9.70550477,5.878569706,9.61470075,9.567392693,8.77326372,6.020983488,8.465962232,8.722482714,6.482022462,5.945205091,7.490316604,6.685988341,6.174892561,10.02104652,5.905473457,7.953057967,7.725686837,6.899774996,14.41917032,7.764800549,6.726857986,9.025480562,6.968123806,9.89445473,9.528878177,8.507314734,7.721756075,7.334996214,8.245643183,6.849672456,6.436650024,8.502045056,8.049554552,7.713793168,5.901685585,11.2648471,9.307658775,10.25883571,7.871384627,7.126457685,5.862763698,7.781997468,6.501509223,8.696708411,8.174646404,8.062189181,8.056680547,7.331586238,6.642153354,10.81558249,8.349587074,8.206218508,6.72864825,5.896673116,6.456277877,8.826307015,5.942034854,9.069934983,9.652194236,9.978884912,8.879945925,7.467542015,8.833016057,13.24474657,6.755633149,7.406769225,6.289269479,9.700252367,8.350856178,6.588487288,6.286633104,13.54318584,7.252228416,8.848258568,10.49682933,13.47431072,8.554776066,6.64277568,7.926506655,6.637081351,12.97930684,7.367879155,8.620389298,7.8206363,6.790108501,7.687975879,9.871820881,10.45341711,9.265058081,7.613997935,8.943310289,6.678404865,5.58631485,10.59699273,6.233431519,8.488811971,9.854093797,7.021794796,7.213228789,8.233502496,6.061908994,8.972639376,9.976323172,7.917929505,7.727942946,10.83944974,6.219699319,7.023074586,7.133538412,7.681772802,6.388149687,8.475238053,9.808590368,6.500118066,7.83988655,8.07224929
8.092600442,9.463530458,9.38563915,7.458822729,8.094059726,8.019257603,8.825678519,7.991396246,11.45307292,8.110083564,6.334663941,11.92552084,8.940725052,6.809978767,7.012320801,8.31455596,9.501500243,7.6057104,13.18961024,9.238530359,5.93747115,9.835615504,9.59561588,7.659819938,5.914369359,7.722579718,8.183574357,6.222713492,6.210800891,7.670303275,6.701648826,6.107057052,8.910028827,5.912169945,7.767128042,7.835032134,6.722576644,14.44209092,8.378551183,6.790345153,9.105388798,7.478131591,9.655176224,10.037441,8.281843859,7.315885904,7.567978409,8.534573331,7.89524752,6.427525162,8.165020799,8.104009279,8.125434507,6.007667297,11.66162667,8.481023699,13.87990352,9.520281845,7.208907666,5.743893842,7.67923559,6.874753075,8.814040694,7.617465317,7.740849619,8.330884313,7.536938139,6.929984491,11.13834762,8.464084851,7.275093225,6.998009124,5.981834722,6.627276547,8.746082525,6.137724445,9.187141587,11.54035726,9.162609627,8.627256176,7.909916532,8.662613447,11.37757302,7.083865792,7.461638815,6.519033555,9.035175739,8.891861198,7.077775109,7.063315084,13.74438467,7.958916207,8.017466227,11.55382443,13.67095946,8.347359732,6.944196902,8.70421619,6.295198716,13.5302892,7.017668971,8.062917535,7.409613858,7.235335949,8.310475975,8.943310289,10.57314564,8.932948986,7.270081334,9.931906058,7.580957515,5.939996846,11.42767783,6.866731512,8.090416762,9.864502039,7.890734756,7.173137156,8.439316612,6.077936076,9.257019602,9.631351014,8.522484049,8.954475424,10.42066124,5.981318757,7.314961235,6.505680834,7.673439565,6.683041432,8.558310156,10.4280653,6.418912639,7.665873166,7.842323991
