acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
8.736741755,8.445056567,8.855367162,7.381958007,7.062877832,7.207876443,8.377166356,10.05497025,8.833618544,8.632780442,7.915717907,8.418073183,7.736105164,8.056680547,7.277502445,8.86083868,7.984879419,8.794807048,8.913321685,9.13489191,7.836802195,9.03380443,6.764196162,8.974685891,6.503920539,7.50513427,9.621586809,9.277807983,7.770321614,7.888313974,5.703568157,7.643390741,8.15711581
9.806276824,8.662098605,9.287554499,7.821774363,7.258295329,9.042470978,8.350856178,9.928427003,8.595450037,8.556767854,8.233502496,8.171092093,7.765651349,8.533145827,7.5987651,8.843240182,8.148628013,9.221990018,9.171000756,9.192649434,7.469556515,8.936860967,6.699401614,9.241058259,6.674421525,7.99844219,9.975045883,9.477937708,7.838707795,7.958237266,6.623060015,8.848258568,7.900295963
9.293884208,8.564892089,9.548785561,7.725686837,6.992747279,8.52347964,8.707597422,10.12583837,8.677962283,8.753936573,8.76029026,8.097732923,7.486778625,8.925845243,7.743652638,8.670329741,7.6519742,9.105388798,8.381669506,8.865662112,8.489278557,8.967987881,6.676289036,9.186330061,6.767079912,8.294532633,9.409276415,9.09099397,7.673167563,7.119541492,6.397356174,8.125049072,8.047131877
10.71141051,8.4684736,9.4312022,7.639486928,7.185225708,8.963056809,8.3607768,10.12304892,8.799751698,8.711061276,8.172716257,8.403153843,7.985260792,8.352808115,7.97782726,9.301943453,8.38623121,9.486050501,8.801605689,9.267570152,7.851422013,8.921915205,7.29641019,9.474436405,6.586944769,7.791145356,9.285967996,9.329004445,7.815746015,7.882946873,6.58429354,9.748032768,8.068159945
9.872983252,8.641857125,9.275550624,7.541517556,7.114043554,8.187018984,8.104009279,9.627360404,8.98146263,8.518533907,8.126498891,8.225457725,7.657670833,8.134341162,8.027718457,8.812293659,8.669170812,8.553316261,9.144621126,9.013605495,7.372170303,8.598661147,6.657015511,9.186330061,6.644587624,7.773036931,9.487879304,9.207533871,7.680130114,8.688766194,6.246215368,8.530508461,7.899681204
8.392392186,8.315391096,9.266026403,7.177186829,7.207727193,8.533145827,7.838707795,9.276254062,9.060547365,8.70421619,7.78316413,8.532610666,8.340228753,6.989011241,7.546637774,8.374942682,8.811700247,8.950592731,8.885529277,8.858310162,7.52932224,7.967972057,6.556263648,9.675177059,6.933105459,7.482153386,8.607512782,9.075493569,7.715148365,8.267240099,6.01285253,8.252383734,7.97656549
9.392091943,8.685879484,9.577383251,7.566975678,7.37953401,8.028704702,7.983520546,10.28143156,9.043841871,9.02115742,8.199029928,8.280543103,7.856990641,7.971336059,7.844753279,7.914060423,8.293259062,9.40597102,8.825036246,9.138519405,8.216904245,8.905467452,6.516422602,9.367201246,6.781089418,7.610307766,8.871881509,9.42517304,7.836517333,8.5405678,6.017082712,8.497619732,8.181263546
9.271543761,8.434667881,9.250424177,7.513385796,7.257773605,7.930596165,8.086241681,9.695889119,9.089443158,8.655131009,8.049554552,8.347359732,7.712118115,8.016384253,8.049219977,8.498683429,8.453357808,9.056875318,9.741701223,8.548766975,7.398090808,8.365199567,6.662507753,9.346823309,6.732148789,7.474015944,9.013605495,9.302786163,7.427693745,7.504244656,5.723084211,7.853240743,7.942282426
11.02451007,8.937465978,10.17192003,7.671097993,7.316250654,8.277663739,8.216460129,9.930652483,9.246459452,8.98607851,8.442671144,8.026567391,7.613997935,8.669170812,8.183911203,8.711635356,8.082676157,8.826927767,8.693846046,8.992285126,7.30946004,8.793139563,6.622817986,9.355280583,6.865052357,7.744447557,8.713960671,9.174015339,7.861046205,7.975282037,6.226427668,8.262248661,7.770919851
10.12862178,8.529540801,9.527896731,7.74023048,7.265766473,8.298402015,8.694950664,10.0921892,8.895909123,9.018975605,8.379976545,8.143953455,7.947368251,8.615054883,7.735560082,8.70421619,8.193718585,8.802215871,9.533909452,8.801010839,7.618483292,8.579874196,6.703287088,9.474436405,6.748577899,7.732184708,10.24459425,9.412710071,7.89266303,8.547740591,6.448977564,7.86326284,8.022848544
8.817094281,8.187389494,9.309303446,7.642035275,6.77600714,7.446952271,8.146798718,9.784932351,8.213233118,8.461223916,8.40223758,8.491898894,7.458410288,8.723509732,7.578306346,8.995714865,7.915049928,9.094604507,9.224542509,9.012937677,7.604198379,8.447470866,6.614363863,9.228248669,6.986368341,8.154329418,10.00951908,9.056875318,7.481911268,7.695980396,5.789121588,7.419746676,7.556004381
8.617784979,8.534573331,9.18100244,7.658745358,7.229565428,7.299779732,7.810574483,9.708611141,8.960990521,8.797259902,8.123512668,8.53413552,7.960644492,7.776743646,8.174277533,8.75969563,8.301782266,8.910722842,9.244185848,8.536969213,7.551384918,8.497619732,6.686258738,9.324198289,6.616999277,7.467989675,9.23458199,9.229676175,7.678408777,11.24566977,5.960306758,7.177186829,7.984200102
10.29588486,8.77092975,9.763788928,7.628654926,7.797815663,9.066949426,8.465962232,10.32628508,8.810510626,9.40597102,8.246902338,8.639642807,8.083374503,8.253627342,8.163025193,9.346010678,8.089605796,9.386334028,9.215159257,9.338741831,7.596213966,9.057712124,6.979844756,9.53566655,6.496056359,7.569718437,9.590827162,9.624603928,8.037843788,8.355854786,7.897158529,10.1433385,8.32875315
10.23161659,8.776765606,9.648393019,7.665104898,7.537154518,8.242822041,8.14515166,10.21987141,8.221418758,8.960990521,8.572026687,8.672032905,7.700525887,9.061876592,7.732486392,9.254415823,7.722579718,8.913321685,9.32326433,8.941373432,7.80759292,8.98081379,6.35287173,9.176278401,6.298086472,8.200188636,9.795263589,9.547862026,8.199029928,8.292839522,6.62962389,9.310101056,7.996061518
9.798595054,8.335297889,9.490611909,7.368281355,7.05492096,8.818837318,7.935124051,9.324198289,8.669735285,8.761483475,7.781387834,8.451339987,7.927505323,7.780513561,7.816850308,9.14386948,8.389993988,8.974685891,9.190987922,8.711635356,7.201453927,8.064350156,6.60796741,9.291403568,6.490669365,7.195601471,8.950592731,9.308500174,7.540072018,7.583423985,6.848057957,8.6097294,7.733598033
8.609157742,8.441775195,9.683566547,7.567714827,7.150079202,9.042470978,7.612987819,9.818590776,8.492879099,8.648386846,7.781997468,8.740224957,8.028057722,8.303893775,8.207883154,8.312726406,8.451339987,9.428597548,9.351847975,8.677962283,8.214395738,8.4684736,6.561852022,9.449010242,6.648320946,8.010865187,9.198374799,9.525025629,7.888313974,9.745833398,5.995851482,7.877788762,7.916335675
10.49512228,8.423189489,9.14533822,6.63757996,7.206791177,9.026995238,8.106249398,9.830929205,8.927140339,8.66372963,8.046318603,8.343314213,7.10066691,7.793801486,8.034668863,9.352622546,7.8861317,8.142017759,8.849554459,9.054035573,6.668980352,8.49574252,6.789562946,9.228248669,6.859728733,7.439176467,7.883247194,9.412710071,7.73745829,8.376220157,6.262921249,7.440492758,7.767400162
9.906233931,8.603875847,9.269204663,7.789437241,7.556004381,8.140512313,7.869831488,9.742621777,8.806960358,8.831747003,8.246482114,8.367498619,7.964750775,8.13027689,8.355363669,8.372667588,8.246902338,9.185595289,9.259412415,8.711635356,7.675527545,8.434217364,6.77292121,9.281183508,6.56143237,7.632930332,9.0706334,9.316685862,7.69022158,11.65312439,6.507747337,8.615570946,7.652205866
8.836710724,8.825678519,9.327337874,7.757142978,7.512220421,8.042600641,8.069302364,10.08670147,8.77092975,8.818837318,8.207883154,8.445056567,7.906058993,8.220206409,8.33049571,8.978219433,8.246482114,8.549275391,8.683509852,8.887383498,7.764231256,8.875088882,6.661982134,9.060547365,6.56316496,7.858199066,9.426901055,9.4312022,7.615247594,8.593981976,6.915116927,8.265617844,8.128046439
10.06510562,8.683509852,9.512806516,7.698102647,7.60979914,9.180274122,8.109670084,10.66816394,8.54000829,9.473530646,8.229724025,9.007967332,8.187389494,8.537959246,7.996061518,9.098033707,7.70968937,9.565536996,9.314231247,9.043841871,8.150852241,8.76330032,6.707036862,8.995095566,6.628304866,7.911118445,10.60365224,9.78271588,7.793196655,10.00825621,7.608499999,8.737290341,8.550740916
10.06901522,8.598144801,9.4312022,7.47442427,7.379767062,7.748723624,8.339793572,9.948621982,8.568506457,8.873743538,8.157530318,8.56952074,7.65825905,8.675819744,8.269105045,9.086534221,8.105106028,9.118008266,9.840329621,8.880514696,7.202536989,8.566377725,6.457342602,9.252077856,6.553796947,7.978748776,9.967553963,9.820760515,8.15047282,8.681235111,6.593692376,8.139396477,7.941990466
10.24745707,8.78156071,9.561003587,7.872883152,7.344591569,8.656685771,7.920733726,10.15960715,8.680137208,8.899688355,8.35630671,8.880514696,8.012264892,8.303893775,8.124277373,8.997126838,8.214854615,9.034441508,9.483281483,8.932348881,7.702506482,8.514631452,6.784805326,9.390317508,6.570515494,7.437418356,9.409276415,9.696917243,7.546637774,8.936860967,6.4895841,8.222625627,8.242822041
9.488728128,6.426133407,9.458889584,6.689118996,6.64031118,8.065094987,8.086998333,9.335466047,7.170317763,8.160620152,6.639315683,8.41537358,6.089973647,9.344448691,6.753709659,8.879945925,5.991775841,9.324922419,6.72439048,8.969977601,6.962628488,8.927808514,6.644534931,9.526979893,6.534529951,8.400352459,7.367879155,8.632780442,6.648017589,6.441678193,6.073393101,6.624336391,7.896210392
9.196191107,8.049900736,8.840639444,7.422044446,7.174435379,8.161426318,7.77150805,9.631351014,8.289163267,8.342910519,8.053492179,8.848258568,7.670303275,8.389993988,7.640255315,8.717864905,7.830576217,9.118690123,9.549718294,8.799142914,7.368088042,8.107717342,6.83831685,8.876848674,6.436615041,7.389460999,9.856284488,9.048642233,7.786489219,8.657248381,5.771410689,8.567405386,7.725686837
10.40486142,8.250668805,9.537355419,7.472848247,7.323133855,8.126498891,7.93772412,9.40597102,8.558310156,8.914600991,8.009180977,8.529993567,7.573109598,8.657780194,7.871065298,8.334913554,8.289559714,9.137799202,10.09350274,8.68292502,7.15285292,8.229281749,6.726590254,9.275550624,6.616497997,7.662480823,9.336280083,9.441924093,7.948026863,8.229724025,6.148840306,8.837394797,7.759406692
9.661478504,8.941990464,9.624603928,7.585123501,7.153835099,7.957200859,8.314921741,9.64092858,8.669735285,8.921193007,8.231901869,8.298843521,7.895871116,7.870749273,8.45435551,8.838017188,8.440353127,8.566911106,9.451808915,8.85652642,7.488597193,8.245643183,6.809542076,9.328247918,6.502123964,7.404179215,9.450919635,9.486050501,7.629913599,9.055517615,6.725431502,8.168445756,7.922642255
9.84609137,8.348710177,9.635569739,7.656924894,8.238355458,9.188762243,7.893642745,10.51953086,8.535141884,9.446165012,8.039856491,9.190987922,8.366093455,8.302643459,7.608248511,8.957647018,7.660105057,9.615646685,8.755745087,9.202817584,8.225457725,8.602844386,7.023859434,9.302786163,6.772207459,7.761082912,9.090192874,9.42598064,7.924356274,10.49361526,7.139437471,9.753772409,8.623007295
8.235102866,8.460247906,9.368721814,7.598004308,7.573378579,7.22381981,7.687975879,10.02489268,8.731557564,8.922588544,7.920069378,8.623551309,7.907660893,8.013633725,8.119556959,8.374095421,8.239563062,9.657242943,9.244947457,8.99775904,7.768003218,8.301782266,6.969613998,9.130418664,6.632822819,7.696234945,8.862038934,9.435782453,7.528467566,8.672032905,5.97586377,7.91537787,8.165407488
9.617634026,8.245643183,9.205974311,7.490316604,7.174156848,8.206218508,7.725686837,9.61470075,8.350856178,8.40816386,7.713793168,8.833016057,7.252228416,8.465962232,7.996061518,9.307658775,7.420183829,9.025480562,9.169482141,9.226744445,7.510786875,8.507314734,6.642153354,9.123771904,6.717471648,7.600686507,8.879945925,9.109832276,7.331586238,11.55943233,6.482022462,8.425488384,8.009180977
9.808590368,10.05120747,10.30454779,7.902613759,9.536571163,5.913960642,9.608022309,11.20819939,10.02227993,9.267570152,9.824128765,9.213713176,8.988086925,9.46625312,8.804010581,9.450919635,7.471080158,9.194908943,10.36835651,10.84923126,9.467231979,10.01849983,7.358911513,9.541194409,6.682175312,8.157530318,9.709737484,9.718937258,8.200996597,10.26462763,7.515730865,9.889519304,8.93418709
8.76971306,8.124277373,9.125928236,7.629129677,7.223357377,7.519105677,7.750167649,9.643081553,8.785084083,8.688111151,7.615474901,8.998474208,8.092247472,7.231785784,7.509082799,8.223021106,8.424110524,9.185595289,8.858310162,8.797259902,7.628124812,7.907353756,6.952752002,9.594674314,6.511227651,7.31534793,8.927808514,9.07966789,7.627606238,9.016913366,6.29592134,8.300071109,8.159004428
8.963862525,8.40223758,9.357844049,7.667964018,6.979938169,7.655108879,8.045640063,9.525025629,8.800379321,8.760875413,8.280165113,8.416694212,7.909916532,7.883247194,7.880980174,9.029731224,8.427290586,8.804010581,9.493299352,8.536969213,7.229269453,8.005099673,6.637856097,9.526979893,6.737339425,7.406373634,9.651151976,9.289067866,7.371934777,7.039235646,6.040685389,6.965086513,7.948750185
9.910776664,8.615054883,9.150646857,7.479039493,7.115485187,8.73219792,8.503931439,9.915383668,8.960241296,8.577233772,8.144763245,8.280543103,7.820103049,7.953763921,8.105106028,9.137065044,8.248943609,8.831110111,9.301185729,9.230501699,7.73131605,8.597607034,6.756683242,9.305992647,6.554085085,7.464669302,9.647410497,9.41011535,7.531894644,8.983415859,6.888514838,9.454425577,8.027378161
8.584693121,8.513118571,9.284393027,7.560417618,7.01094897,7.855735657,7.859796605,9.327337874,8.788177608,8.805746367,8.059676811,8.434667881,7.770581041,7.842019373,8.121705516,9.124596058,8.384911566,8.684655672,9.101913377,8.85154082,7.4191069,8.190993272,6.603873508,9.092398069,6.752914629,7.627867102,9.419726374,9.166412455,7.384350188,8.640741402,6.498468402,8.659855079,7.862292045
9.287554499,8.39912592,9.060547365,7.447376665,7.337114208,7.703671433,8.10847843,9.613727875,8.930302958,8.711635356,7.978110286,8.54107375,7.556004381,7.914393365,7.666975211,8.806960358,8.428700644,8.817094281,9.049912504,8.690396417,7.455873166,8.45435551,6.608805439,9.106835719,6.759170512,7.272039829,8.852820387,9.137799202,7.933071183,9.251318866,5.955143961,7.692721515,8.121362808
9.839242274,8.202929836,9.272317975,7.660646449,7.460546261,8.115084311,7.931894508,9.39886211,8.54410783,8.806960358,7.814824024,8.807569254,7.741158723,7.938997227,8.143530748,8.852206805,8.140853564,9.171000756,9.784932351,8.613442641,7.350861223,8.194573498,6.516316084,9.161971353,6.900689077,7.394853266,9.160467168,9.282085391,7.899075319,8.641295502,6.352843999,8.941373432,7.779094087
9.59378497,8.149752796,9.109113946,7.400536714,6.754788365,7.799328625,8.00079376,9.891969754,7.914760564,8.467503683,8.25981408,8.885030182,7.309263738,8.766823682,7.500924442,9.149171721,7.305553969,9.409276415,8.71842086,8.944721439,7.726541828,8.526980905,6.832822578,9.259412415,6.468741567,8.031852796,9.422531947,8.886255368,7.677545572,9.032459602,6.031949191,8.713344204,7.887063211
10.32628508,8.66372963,9.520281845,7.078123333,7.376094289,8.019550418,8.30577796,9.66997667,8.913974037,8.741392932,7.875692674,8.725252127,7.781997468,7.785562344,7.971013995,9.004447613,8.326551219,8.87308685,9.315894875,9.003772138,7.292357765,8.51163436,6.743693693,9.293065537,6.634926381,7.16007983,8.384417233,9.376457191,7.797815663,8.515111982,6.097733382,7.991047948,8.068555282
10.2213111,8.803357579,9.645377442,7.749585059,7.187612703,7.881668661,7.871986262,10.25883571,8.953210903,8.837394797,8.209509766,8.812813489,7.630710227,8.358092207,7.655108879,8.865662112,8.110513502,8.488811971,8.991606277,9.573410964,7.753237607,8.666989008,6.938334893,9.027642561,6.40723133,7.619271282,9.534878913,9.309303446,7.668479002,10.76813572,6.621237325,8.102177397,8.165407488
9.83816835,8.81472259,9.165637005,7.783474235,7.21939422,8.074821013,8.441775195,9.90272146,8.927808514,8.836126585,8.196586492,8.233502496,7.964750775,8.08476227,7.816586549,8.759153257,8.3804124,9.288274566,9.518349616,8.914600991,7.510021203,8.749801406,6.816361518,9.211416941,6.747611734,7.501598963,9.514714151,9.436626669,7.788823869,8.212820071,6.82161336,9.244947457,8.076747049
10.45669058,8.199029928,9.155138906,7.705584693,7.317836352,9.512806516,7.844150427,9.900328321,8.543655858,8.574069571,8.047508951,8.738440758,7.680944563,8.364319032,7.638686077,8.984081079,8.13579949,9.525025629,9.378873813,9.191840208,7.670303275,8.417616712,6.851853985,9.101094381,6.632651347,7.998801212,9.635569739,9.482361863,8.065893326,8.888690643,6.045931076,9.38945378,8.081928674
8.694950664,8.091149116,9.208316117,7.47331129,7.365779233,7.533038981,8.054217161,9.761467249,8.385795796,8.561955988,7.5902508,8.783256996,8.017820493,8.042258202,8.676929095,8.412108103,7.975282037,9.49590484,9.289067866,9.139301988,7.649044703,8.49131889,6.666375597,9.003772138,6.738439302,7.81183379,9.190221865,9.422531947,7.659271031,9.525025629,5.968330161,7.796979168,8.271559431
9.758245906,8.019901455,8.958936648,7.729660771,7.328909154,9.054035573,7.654628703,10.00951908,8.49574252,8.955675854,7.795815082,8.9061341,7.750476697,7.899399709,7.782292058,8.151998291,8.024845565,9.586735996,8.944721439,9.468193441,7.728501088,8.059975163,6.482178045,9.212168475,6.797497731,7.630938925,9.302786163,9.308500174,7.291265335,10.2213111,6.357343845,8.681791628,8.381669506
9.387958412,8.526980905,9.236105838,7.625366197,7.883247194,8.411191334,7.621406614,10.14918947,8.396217775,8.812813489,8.369397808,8.942653529,7.985922449,8.379477556,8.226259931,9.096736258,7.762813407,9.396312533,9.189488596,9.200518637,7.545261945,8.77326372,6.713817795,8.928479019,6.746462467,7.901003618,10.0855394,9.857450142,7.77274106,8.455369087,6.914907956,9.239318371,8.133633504
10.32628508,8.39520444,9.236105838,7.517489601,7.111796942,8.09552796,7.914393365,9.637625482,8.368523392,8.578909067,8.313168534,8.300955428,7.760278107,8.732766998,7.840493934,8.754500704,8.222229107,9.060547365,9.439312055,8.871216084,7.480143806,8.49574252,6.597638018,9.454425577,6.556443514,8.021029202,9.634565281,9.390317508,7.754658776,8.223805034,5.930533979,8.637513555,7.765383476
10.12439407,8.749134111,9.580258706,7.697065227,7.170987514,8.106249398,8.190993272,10.17461571,8.72747666,8.989402509,8.258947267,8.450379376,7.711857005,8.422741317,8.129118903,8.779732159,7.942282426,8.917245901,9.683566547,8.953210903,7.435763742,8.710011601,6.742200816,9.236105838,6.699233345,7.63532655,10.28428326,9.620564694,7.828765985,7.710497578,6.684435409,8.442671144,8.041229524
10.1662887,8.81774847,9.53566655,7.654043289,7.267870838,8.465021528,8.298402015,10.13791789,8.808196398,8.788177608,8.188579421,8.38672476,7.667964018,8.222625627,8.331333066,8.779732159,8.185428518,8.73219792,9.200518637,9.080420715,8.394765127,8.860217506,6.769701014,9.038843628,6.354662615,7.584620586,9.525025629,9.584784555,7.597689236,9.720119678,6.963277327,8.88444922,8.193341888
9.746917519,8.28351961,8.918601999,7.619794375,7.220175399,7.975282037,7.912126645,9.46625312,8.326551219,8.256049464,7.913753158,8.369910592,7.515033647,8.110850579,7.824809393,8.98146263,8.282283908,9.033133855,9.166412455,8.872460192,7.403573622,8.304369321,6.472072673,9.184785996,6.508520542,7.760278107,9.680386895,9.125928236,7.554341992,7.810574483,6.183317707,8.166179151,7.943694425
9.027642561,8.6097294,9.799696164,7.553606898,7.128033407,7.941300092,8.326140415,9.942701789,9.394629907,8.773801155,8.183217108,7.942282426,8.049900736,8.273632543,7.735842516,8.277232338,8.467503683,8.934908335,8.51658413,8.819404024,7.647011551,8.573602373,7.03173007,9.780500984,6.297631323,7.559383635,8.153580992,9.374715987,7.981770439,7.210751902,6.184627218,8.799751698,8.097732923
9.870484629,8.334460338,9.305992647,7.575996684,7.168668015,8.313642646,8.05454743,9.792788375,8.439851666,8.767948827,7.938043711,8.371769266,7.411082581,8.375352789,8.274864199,8.92327564,8.004427321,9.512806516,8.977521524,8.897169194,7.792606406,8.808732565,7.124581456,9.531913274,6.623812432,7.70968937,10.24598707,9.269204663,7.923625013,7.414750289,7.507696195,9.653194236,8.074821013
8.944721439,8.243576193,9.599347646,7.595732485,7.094695103,7.988709163,7.883574296,10.10006026,8.396217775,8.976772093,8.230186462,8.72081057,7.698332046,8.531502593,7.796979168,9.132028695,7.773316402,9.287554499,8.946103481,9.289831352,8.348710177,9.056875318,6.444615166,8.908721124,6.58914389,8.141280839,9.435782453,9.554257457,7.534430951,8.687524131,6.155045191,8.134341162,8.511066134
9.354419092,8.151593351,9.527896731,7.071683739,7.252228416,7.907057931,7.197937225,9.585703642,9.096736258,8.553860299,7.55643719,8.621437782,7.619794375,7.443211552,7.802022401,8.014662878,8.378551183,8.991606277,9.073449199,8.821304053,7.294588379,8.087373974,6.881346486,9.328247918,6.657608172,7.578527694,7.082729722,9.209151639,7.437217281,9.264235988,6.185900536,8.345549172,8.338841598
10.36533188,8.115487998,9.59378497,7.933071183,7.312006071,9.550605159,8.045974003,10.14209923,8.669735285,8.844435999,8.175845058,8.369397808,7.571654167,8.481985762,7.614252675,9.087261254,7.863624273,9.634565281,8.779131547,9.177073595,8.016740456,8.505918903,6.597521389,9.261139889,7.070442759,7.657438744,8.508725368,9.250424177,8.181263546,7.553606898,6.091640533,9.018285512,8.244844291
